"Codigo","TituloConta","DataLancamento","CodigoEvento","Valor"
"0103020119","Bombas d´água e Bebedouros","2021-12-10","10.0.0098","-1690.0000"
"0103020119","Bombas d´água e Bebedouros","2022-12-02","10.0.0098","-14000.0000"
"0103020203","Título da Associação de Criadores","2019-01-01","10.0.0099","-1500.0000"
"0101050106","Estoque de Garrotes","2020-12-31","20.0.0001","-18000.0000"
"0101050106","Estoque de Garrotes","2019-12-31","20.0.0001","-18000.0000"
"0101050106","Estoque de Garrotes","2021-12-31","20.0.0001","-20000.0000"
"0101050106","Estoque de Garrotes","2022-12-31","20.0.0001","-21000.0000"
"0101050106","Estoque de Garrotes","2023-12-31","20.0.0001","-24000.0000"
"0101050106","Estoque de Garrotes","2024-12-31","20.0.0001","-19000.0000"
"0101050107","Estoque de Novilhas","2020-12-31","20.0.0002","-18000.0000"
"0101050107","Estoque de Novilhas","2019-12-31","20.0.0002","-17600.0000"
"0101050107","Estoque de Novilhas","2021-12-31","20.0.0002","-20700.0000"
"0101050107","Estoque de Novilhas","2022-12-31","20.0.0002","-21600.0000"
"0101050107","Estoque de Novilhas","2023-12-31","20.0.0002","-18000.0000"
"0101050107","Estoque de Novilhas","2024-12-31","20.0.0002","-26100.0000"
"0101050101","Estoque de Matrizes","2020-12-31","20.0.0003","-26400.0000"
"0101050101","Estoque de Matrizes","2019-12-31","20.0.0003","-15000.0000"
"0101050101","Estoque de Matrizes","2021-12-31","20.0.0003","-24000.0000"
"0101050101","Estoque de Matrizes","2022-12-31","20.0.0003","-28800.0000"
"0101050101","Estoque de Matrizes","2023-12-31","20.0.0003","-27600.0000"
"0101050101","Estoque de Matrizes","2024-12-31","20.0.0003","-24000.0000"
"0101050105","Estoque de Bois","2020-12-31","20.0.0004","-30000.0000"
"0101050105","Estoque de Bois","2019-12-31","20.0.0004","-10800.0000"
"0101050105","Estoque de Bois","2021-12-31","20.0.0004","-27000.0000"
"0101050105","Estoque de Bois","2022-12-31","20.0.0004","-31500.0000"
"0101050105","Estoque de Bois","2023-12-31","20.0.0004","-28500.0000"
"0101050105","Estoque de Bois","2024-12-31","20.0.0004","-36000.0000"
"0101050109","Estoque de Bezerras","2020-11-16","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-12-15","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2019-06-03","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2020-08-19","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-08-27","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-08-27","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-08-27","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-09-03","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-09-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-09-11","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-09-21","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-10-16","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-10-16","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-10-09","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-10-12","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2019-12-31","20.0.0050","-2000.0000"
"0101050109","Estoque de Bezerras","2020-01-19","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-10-08","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-10-09","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-10-09","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-06-10","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-05-08","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-06-19","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-05-13","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-05-28","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-03-28","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2020-04-09","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2019-08-01","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-08-06","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-08-15","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-08-16","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-08-12","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-06-12","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-07-04","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-07-21","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-09-08","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-09-08","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-09-21","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-10-01","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-11-19","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-11-20","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-11-10","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-11-10","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-12-11","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-01-29","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-04-09","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-05-12","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2019-01-06","20.0.0050","-800.0000"
"0101050109","Estoque de Bezerras","2021-02-15","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-03-26","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-04-20","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-04-28","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-04-29","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-05-12","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-05-22","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-06-03","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-06-03","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-07-17","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-07-17","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-08-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-08-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-08-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-08-23","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-08-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-08-27","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-09-01","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-09-23","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-09-26","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-10-04","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-11-08","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-11-28","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2021-12-13","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-05-27","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-06-30","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-07-01","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-07-08","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-07-14","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-08-03","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-07-23","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-08-11","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-08-14","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-08-22","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-08-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-10-10","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-10-10","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-10-10","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-10-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-10-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-11-05","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-11-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-11-21","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-12-26","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-12-26","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2022-01-05","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-04-24","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-08-01","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-08-01","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-01-27","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-01-27","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-02-20","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-02-06","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-02-13","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-02-22","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-03-08","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-03-30","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-08-01","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-08-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-07-08","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-08-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-10-12","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-10-20","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-10-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-10-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-10-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-10-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-11-10","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-11-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-11-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-11-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-12-19","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-12-19","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-12-30","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-12-30","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-01-02","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-01-02","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-01-02","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-01-15","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-10-07","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-10-06","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2023-08-23","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-03-21","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-05-26","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-06-02","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-06-21","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-06-25","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-07-01","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-10-05","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-10-19","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-10-19","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-10-19","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-11-16","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-11-26","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-11-22","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-11-30","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-12-02","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-12-17","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-12-20","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-12-23","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2024-12-30","20.0.0050","-900.0000"
"0101050109","Estoque de Bezerras","2025-02-04","20.0.0050","-900.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2019-12-30","20.0.0052","-800.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2019-03-21","20.0.0052","-800.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2021-07-14","20.0.0052","-900.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2021-08-08","20.0.0052","-900.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2023-04-25","20.0.0052","-900.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2023-01-31","20.0.0052","-900.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2023-11-12","20.0.0052","-900.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2023-08-02","20.0.0052","-900.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2024-01-25","20.0.0052","-900.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2024-04-12","20.0.0052","-900.0000"
"0101050108","Estoque de Bezerros","2020-11-13","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-11-13","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-01-15","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-08-03","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-08-07","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-08-08","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-08-19","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-08-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-09-09","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-09-11","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-06-28","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-07-05","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-07-04","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-09-21","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-10-10","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-10-22","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-11-06","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2019-12-31","20.0.0053","-1900.0000"
"0101050108","Estoque de Bezerros","2020-01-12","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-09-21","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-09-30","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-06-19","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-06-07","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-04-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-04-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2020-03-17","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2019-07-29","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-08-03","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-09-19","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-06-12","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-06-12","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-07-09","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-06-29","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-07-21","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-09-08","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-12-01","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-09-21","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-09-21","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-10-27","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-12-11","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-03-19","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-05-03","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-01-17","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-02-01","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2019-02-25","20.0.0053","-900.0000"
"0101050108","Estoque de Bezerros","2021-03-07","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-04-08","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-04-29","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-05-13","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-06-03","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-06-03","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-06-04","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-06-26","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-06-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-07-17","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-07-03","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-07-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-08-08","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-08-15","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-08-17","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-08-25","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-09-25","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-10-18","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-10-20","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-11-08","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2021-11-14","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-01-28","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-02-24","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-03-10","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-04-10","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-04-15","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-05-02","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-05-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-06-01","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-06-20","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-07-18","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-07-18","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-08-02","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-08-17","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-08-26","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-09-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-09-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-10-05","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-10-25","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-11-05","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-10-13","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-11-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-12-26","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-12-26","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-12-26","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-12-26","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2022-12-26","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-01-02","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-01-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-02-20","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-02-12","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-02-23","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-03-05","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-03-08","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-03-25","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-05-01","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-07-08","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-07-23","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-09-02","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-12-10","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-12-22","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-12-29","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-12-30","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-12-30","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-12-30","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-02-28","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-01-15","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-01-20","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-09-28","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2023-10-05","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-03-21","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-03-21","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-02-21","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-03-20","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-04-15","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-05-13","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-05-19","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-06-09","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-06-27","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-07-20","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-09-07","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-09-17","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-09-17","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-09-30","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-10-17","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-10-19","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-10-19","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-10-19","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-10-19","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-11-20","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-12-02","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-11-18","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2024-12-18","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2025-01-02","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2025-02-06","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2025-02-10","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2025-02-13","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2025-02-18","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2025-03-03","20.0.0053","-1000.0000"
"0101050108","Estoque de Bezerros","2025-03-04","20.0.0053","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2020-09-19","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2021-07-24","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2021-10-03","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2021-10-20","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2022-10-12","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2022-11-08","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2022-12-10","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2023-01-02","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2024-04-01","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2025-01-12","20.0.0055","-1000.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2025-02-10","20.0.0055","-1000.0000"
"0101050107","Estoque de Novilhas","2020-12-31","20.0.0056","-6000.0000"
"0101050107","Estoque de Novilhas","2019-12-31","20.0.0056","-4400.0000"
"0101050107","Estoque de Novilhas","2019-12-31","20.0.0056","-4400.0000"
"0101050107","Estoque de Novilhas","2021-12-31","20.0.0056","-6900.0000"
"0101050107","Estoque de Novilhas","2022-12-31","20.0.0056","-7200.0000"
"0101050107","Estoque de Novilhas","2023-12-31","20.0.0056","-6000.0000"
"0101050107","Estoque de Novilhas","2024-12-31","20.0.0056","-8700.0000"
"0101050106","Estoque de Garrotes","2020-12-31","20.0.0059","-9000.0000"
"0101050106","Estoque de Garrotes","2019-12-31","20.0.0059","-6000.0000"
"0101050106","Estoque de Garrotes","2019-12-31","20.0.0059","-6000.0000"
"0101050106","Estoque de Garrotes","2021-12-31","20.0.0059","-10000.0000"
"0101050106","Estoque de Garrotes","2022-12-31","20.0.0059","-10500.0000"
"0101050106","Estoque de Garrotes","2023-12-31","20.0.0059","-12000.0000"
"0101050106","Estoque de Garrotes","2024-12-31","20.0.0059","-9500.0000"
"0401990102","Gado Puro (Mortes e Perdas)","2022-12-31","20.0.0060","-1500.0000"
